name,neu,fc,conv,idm,ids,eps,prop,relative_loss,eran_deepzono_answer,eran_deepzono_time,eran_deeppoly_answer,eran_deeppoly_time,eran_refinezono_answer,eran_refinezono_time,eran_refinepoly_answer,eran_refinepoly_time,neurify_answer,neurify_time,planet_answer,planet_time,bab_answer,bab_time,bab_sb_answer,bab_sb_time,reluplex_answer,reluplex_time
dave_2x2_enu2_cov3_low3.21200_0.810,0.15,0.75,0.8,0.2,0.2,0.4,1,0.0119,unknown,14400,unknown,14400,error,14400,unknown,14400,sat,198.93,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.00100_0.391,0.05,0.0,0.2,0.2,0.2,0.2,0,0.0492,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,24.47,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.00102_0.035,0.05,0.0,0.2,0.2,0.6,0.6,1,0.0728,unsat,2.01,unsat,1.66,unsat,9.48,unsat,10.87,unsat,8.73,unsat,238.64,unsat,6061.8,error,14400,unsup,14400
dave_enu2_cov3_low3.00112_0.191,0.05,0.0,0.2,0.4,0.6,0.4,0,0.0936,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,53.64,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.00112_0.096,0.05,0.0,0.2,0.4,0.6,0.6,1,0.0751,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,54.77,timeout,14400,unknown,14400,error,14400,unsup,14400
dave_enu2_cov3_low3.00120_0.126,0.05,0.0,0.2,0.6,0.2,0.4,0,0.059,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,77.43,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.01012_375.768,0.05,0.25,0.0,0.4,0.6,0.2,1,9.5297,timeout,14400,unsat,21.53,timeout,14400,memout,14400,unsat,282.72,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.01022_81.048,0.05,0.25,0.0,0.6,0.6,0.6,2,9.6728,timeout,14400,unsat,36.25,timeout,14400,memout,14400,unsat,644.8,unsat,9878.38,timeout,14400,timeout,14400,unsat,353.58
dave_enu2_cov3_low3.01110_0.100,0.05,0.25,0.2,0.4,0.2,0.4,2,0.8891,unsat,4.71,unsat,3.36,unsat,20.75,unsat,19.88,unsat,20.27,unsat,1052.53,unsat,3871.88,unsat,4171.5,unsup,14400
dave_enu2_cov3_low3.01201_0.285,0.05,0.25,0.4,0.2,0.4,0.2,2,0.1544,unsat,16.24,unsat,4.24,unsat,243.84,unsat,215.4,unsat,33.91,unsat,14155.35,unsat,3038.99,unsat,3047.75,unsup,14400
dave_enu2_cov3_low3.02121_0.121,0.05,0.5,0.2,0.6,0.4,0.6,1,0.0187,unknown,14400,unknown,14400,error,14400,unknown,14400,sat,83.1,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.10121_0.126,0.1,0.0,0.2,0.6,0.4,0.2,2,0.0791,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,140.58,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.10122_0.023,0.1,0.0,0.2,0.6,0.6,0.4,1,0.066,unsat,4.84,unsat,4.54,unsat,15.1,unsat,16.83,unsat,39.11,unsat,2643.98,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.10200_0.571,0.1,0.0,0.4,0.2,0.2,0.6,2,0.0284,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,114.99,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.10210_0.115,0.1,0.0,0.4,0.4,0.2,0.2,0,0.0457,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,58.63,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.10211_0.204,0.1,0.0,0.4,0.4,0.4,0.4,2,0.0438,unknown,14400,unsat,7.24,unknown,14400,unsat,80.75,error,14400,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.10221_0.065,0.1,0.0,0.4,0.6,0.4,0.6,2,0.052,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,98.59,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.11002_81.850,0.1,0.25,0.0,0.2,0.6,0.2,2,8.6925,timeout,14400,unsat,27.26,memout,14400,memout,14400,unsat,200.33,unsat,2747.15,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.11011_7.096,0.1,0.25,0.0,0.4,0.4,0.2,0,9.5498,timeout,14400,unsat,43.94,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.11210_0.018,0.1,0.25,0.4,0.4,0.2,0.4,0,0.0605,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,25.67,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.11220_0.074,0.1,0.25,0.4,0.6,0.2,0.2,1,0.0201,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,121.59,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.12112_0.380,0.1,0.5,0.2,0.4,0.6,0.2,2,0.0155,unsat,268.04,unsat,19.15,unknown,14400,unsat,83.44,unsat,122.44,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.12120_0.100,0.1,0.5,0.2,0.6,0.2,0.4,0,0.0953,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,39.38,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.12201_0.211,0.1,0.5,0.4,0.2,0.4,0.4,1,0.0221,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,76.15,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.20101_0.781,0.15,0.0,0.2,0.2,0.4,0.4,0,0.1984,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,77.53,timeout,14400,sat,6476.58,sat,6242.03,unsup,14400
dave_enu2_cov3_low3.20111_0.287,0.15,0.0,0.2,0.4,0.4,0.6,2,0.0925,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,172.34,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.20202_0.368,0.15,0.0,0.4,0.2,0.6,0.6,0,0.0331,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,77.18,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.20210_0.150,0.15,0.0,0.4,0.4,0.2,0.2,1,0.0373,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,105.41,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.21102_0.105,0.15,0.25,0.2,0.2,0.6,0.4,2,0.0386,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,39.12,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3.22022_82.122,0.15,0.5,0.0,0.6,0.6,0.2,1,0.008,timeout,14400,unsat,8510.35,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3.22221_0.196,0.15,0.5,0.4,0.6,0.4,0.2,2,0.0313,unknown,14400,unknown,14400,error,14400,unknown,14400,sat,305.02,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.00100_0.391,0.05,0.0,0.2,0.2,0.2,0.2,3,0.0485,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,23.47,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.00112_0.017,0.05,0.0,0.2,0.4,0.6,0.4,3,0.0732,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,23.33,sat,10004.48,unknown,14400,error,14400,unsup,14400
dave_enu2_cov3_low3_pl2.00120_0.126,0.05,0.0,0.2,0.6,0.2,0.4,4,0.054,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,79.12,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.00211_0.044,0.05,0.0,0.4,0.4,0.4,0.4,4,0.0565,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,33.23,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.00222_0.065,0.05,0.0,0.4,0.6,0.6,0.6,4,0.0516,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,68.99,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.01012_81.048,0.05,0.25,0.0,0.4,0.6,0.2,3,9.6187,timeout,14400,unsat,22.27,timeout,14400,memout,14400,unsat,242.1,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3_pl2.01021_81.048,0.05,0.25,0.0,0.6,0.4,0.4,4,9.4937,timeout,14400,unknown,14400,timeout,14400,memout,14400,sat,548.23,timeout,14400,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3_pl2.01022_40.925,0.05,0.25,0.0,0.6,0.6,0.6,3,9.7984,timeout,14400,unsat,39.44,timeout,14400,memout,14400,unsat,430.17,unsat,10374.63,timeout,14400,timeout,14400,timeout,14400
dave_enu2_cov3_low3_pl2.01110_0.017,0.05,0.25,0.2,0.4,0.2,0.4,4,0.0373,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,17.9,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.01201_0.122,0.05,0.25,0.4,0.2,0.4,0.2,3,0.0349,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,14.84,error,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.02121_0.082,0.05,0.5,0.2,0.6,0.4,0.6,4,0.0225,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,85.0,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.02210_0.134,0.05,0.5,0.4,0.4,0.2,0.6,3,0.0865,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,52.45,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.02221_0.037,0.05,0.5,0.4,0.6,0.4,0.2,3,0.0583,unknown,14400,unknown,14400,unknown,14400,unknown,14400,error,14400,timeout,14400,unsat,5376.19,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.10121_0.252,0.1,0.0,0.2,0.6,0.4,0.2,4,0.0709,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,145.73,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.10122_0.126,0.1,0.0,0.2,0.6,0.6,0.4,3,0.0817,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,147.43,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.10200_0.212,0.1,0.0,0.4,0.2,0.2,0.6,4,0.0334,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,61.07,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.10210_0.018,0.1,0.0,0.4,0.4,0.2,0.2,4,0.052,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,24.66,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.10221_0.177,0.1,0.0,0.4,0.6,0.4,0.6,3,0.0464,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,197.95,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.11011_81.850,0.1,0.25,0.0,0.4,0.4,0.2,4,9.4816,timeout,14400,unsat,41.71,timeout,14400,memout,14400,unsat,470.61,unsat,9729.55,timeout,14400,timeout,14400,unsat,456.99
dave_enu2_cov3_low3_pl2.11210_0.115,0.1,0.25,0.4,0.4,0.2,0.4,4,0.062,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,55.4,timeout,14400,unknown,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.12100_0.388,0.1,0.5,0.2,0.2,0.2,0.6,4,0.0099,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,53.74,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.12112_0.035,0.1,0.5,0.2,0.4,0.6,0.2,3,0.5614,unsat,15.78,unsat,3.91,unsat,46.04,unsat,34.21,unsat,34.18,unsat,1316.65,unsat,8484.21,unsat,8545.56,unsup,14400
dave_enu2_cov3_low3_pl2.12201_0.237,0.1,0.5,0.4,0.2,0.4,0.4,3,0.0302,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,42.34,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.20101_1.172,0.15,0.0,0.2,0.2,0.4,0.4,4,0.1681,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,108.98,timeout,14400,sat,6473.5,sat,6407.12,unsup,14400
dave_enu2_cov3_low3_pl2.20111_0.574,0.15,0.0,0.2,0.4,0.4,0.6,3,0.1209,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,210.99,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.20202_0.318,0.15,0.0,0.4,0.2,0.6,0.6,3,0.0303,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,92.58,timeout,14400,timeout,14400,error,14400,unsup,14400
dave_enu2_cov3_low3_pl2.20210_0.173,0.15,0.0,0.4,0.4,0.2,0.2,3,0.0426,unknown,14400,unknown,14400,memout,14400,unknown,14400,sat,112.67,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.20222_0.196,0.15,0.0,0.4,0.6,0.6,0.2,4,0.0607,unsat,31.55,unsat,8.72,unsat,81.9,unsat,63.47,unsat,369.49,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.21121_0.034,0.15,0.25,0.2,0.6,0.4,0.2,4,0.0625,unknown,14400,unknown,14400,unknown,14400,unknown,14400,sat,66.37,timeout,14400,timeout,14400,timeout,14400,unsup,14400
dave_enu2_cov3_low3_pl2.22022_9.803,0.15,0.5,0.0,0.6,0.6,0.2,3,0.0125,timeout,14400,unsat,6010.38,timeout,14400,memout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400,timeout,14400
